well_id,year,analyte,value,unit,remark
W052,2006,ammonium_n_mg_l,1.92229,mg/L as N,measured
W052,2006,chloride_mg_l,147.56024,mg/L,measured
W052,2006,specific_conductance_us_cm,1105.6837,uS/cm,measured
W052,2008,nitrate_n_mg_l,15.65372,mg/L as N,measured
W052,2008,ammonium_n_mg_l,1.94156,mg/L as N,measured
W052,2008,chloride_mg_l,135.37215,mg/L,measured
W052,2008,specific_conductance_us_cm,835.64344,uS/cm,measured
W053,1978,nitrate_n_mg_l,0.06342,mg/L as N,less_than_detection
W053,1978,ammonium_n_mg_l,0.0,mg/L as N,less_than_detection
W053,1978,chloride_mg_l,17.47068,mg/L,measured
W053,1978,specific_conductance_us_cm,73.81195,uS/cm,less_than_detection
W053,1980,nitrate_n_mg_l,0.13749,mg/L as N,measured
W053,1980,ammonium_n_mg_l,0.00145,mg/L as N,measured
W053,1980,chloride_mg_l,20.84556,mg/L,measured
W053,1980,specific_conductance_us_cm,141.82157,uS/cm,measured
W053,1982,nitrate_n_mg_l,0.20891,mg/L as N,measured
W053,1982,ammonium_n_mg_l,0.10774,mg/L as N,measured
W053,1982,chloride_mg_l,18.12229,mg/L,measured
W053,1982,specific_conductance_us_cm,73.09021,uS/cm,less_than_detection
W053,1984,nitrate_n_mg_l,0.31174,mg/L as N,measured
W053,1984,ammonium_n_mg_l,0.08202,mg/L as N,measured
W053,1984,chloride_mg_l,19.22125,mg/L,measured
W053,1984,specific_conductance_us_cm,171.86838,uS/cm,measured
W053,1986,nitrate_n_mg_l,0.37976,mg/L as N,measured
W053,1986,ammonium_n_mg_l,0.17405,mg/L as N,measured
W053,1986,chloride_mg_l,17.82799,mg/L,measured
W053,1986,specific_conductance_us_cm,164.38433,uS/cm,measured
W053,1988,nitrate_n_mg_l,0.36158,mg/L as N,measured
W053,1988,ammonium_n_mg_l,0.07533,mg/L as N,measured
W053,1988,chloride_mg_l,22.63752,mg/L,measured
W053,1988,specific_conductance_us_cm,162.55472,uS/cm,measured
W053,1990,nitrate_n_mg_l,0.69723,mg/L as N,measured
W053,1990,ammonium_n_mg_l,0.14165,mg/L as N,measured
W053,1990,chloride_mg_l,24.40322,mg/L,measured
W053,1990,specific_conductance_us_cm,171.66601,uS/cm,measured
W053,1992,nitrate_n_mg_l,0.65138,mg/L as N,measured
W053,1992,ammonium_n_mg_l,0.20368,mg/L as N,measured
W053,1992,chloride_mg_l,11.546,mg/L,less_than_detection
W053,1992,specific_conductance_us_cm,206.21127,uS/cm,measured
W053,1994,nitrate_n_mg_l,0.70425,mg/L as N,measured
W053,1994,ammonium_n_mg_l,0.22944,mg/L as N,measured
W053,1994,chloride_mg_l,28.77415,mg/L,measured
W053,1994,specific_conductance_us_cm,185.14975,uS/cm,measured
W053,1996,nitrate_n_mg_l,0.74627,mg/L as N,measured
W053,1996,ammonium_n_mg_l,0.21343,mg/L as N,measured
W053,1996,chloride_mg_l,31.03112,mg/L,measured
W053,1996,specific_conductance_us_cm,243.04128,uS/cm,measured
W053,1998,ammonium_n_mg_l,0.22188,mg/L as N,measured
W053,1998,chloride_mg_l,41.84754,mg/L,measured
W053,1998,specific_conductance_us_cm,306.01836,uS/cm,measured
W053,2000,nitrate_n_mg_l,1.5068,mg/L as N,measured
W053,2000,ammonium_n_mg_l,0.13542,mg/L as N,measured
W053,2000,chloride_mg_l,59.46847,mg/L,measured
W053,2000,specific_conductance_us_cm,463.95826,uS/cm,measured
W053,2002,nitrate_n_mg_l,2.44896,mg/L as N,measured
W053,2002,ammonium_n_mg_l,0.22469,mg/L as N,measured
W053,2002,chloride_mg_l,76.15504,mg/L,measured
W053,2002,specific_conductance_us_cm,622.51941,uS/cm,measured
W053,2004,nitrate_n_mg_l,3.68348,mg/L as N,measured
W053,2004,ammonium_n_mg_l,0.32799,mg/L as N,measured
W053,2004,chloride_mg_l,109.34477,mg/L,measured
W053,2004,specific_conductance_us_cm,899.51424,uS/cm,measured
W053,2006,nitrate_n_mg_l,4.71493,mg/L as N,measured
W053,2006,ammonium_n_mg_l,0.47364,mg/L as N,measured
W053,2006,chloride_mg_l,140.48012,mg/L,measured
W053,2006,specific_conductance_us_cm,1012.49046,uS/cm,measured
W053,2008,nitrate_n_mg_l,5.37241,mg/L as N,measured
W053,2008,ammonium_n_mg_l,0.44177,mg/L as N,measured
W053,2008,chloride_mg_l,152.4239,mg/L,measured
W053,2008,specific_conductance_us_cm,1013.24179,uS/cm,measured
W053,2014,nitrate_n_mg_l,7.91039,mg/L as N,measured
W053,2014,ammonium_n_mg_l,0.80955,mg/L as N,measured
W053,2014,chloride_mg_l,156.44648,mg/L,measured
W053,2014,specific_conductance_us_cm,959.7272,uS/cm,measured
W054,2010,nitrate_n_mg_l,14.65886,mg/L as N,measured
W054,2010,chloride_mg_l,108.65346,mg/L,measured
W054,2010,specific_conductance_us_cm,631.39165,uS/cm,measured
W054,2012,nitrate_n_mg_l,9.66256,mg/L as N,measured
W054,2012,ammonium_n_mg_l,1.64361,mg/L as N,measured
W054,2012,chloride_mg_l,88.0931,mg/L,measured
W054,2012,specific_conductance_us_cm,595.45075,uS/cm,measured
W054,2014,nitrate_n_mg_l,8.54585,mg/L as N,measured
W054,2014,ammonium_n_mg_l,1.41109,mg/L as N,measured
W054,2014,chloride_mg_l,71.739,mg/L,measured
W054,2014,specific_conductance_us_cm,529.42772,uS/cm,measured
W054,2016,nitrate_n_mg_l,8.83949,mg/L as N,measured
W054,2016,ammonium_n_mg_l,1.82197,mg/L as N,measured
W054,2016,chloride_mg_l,71.09452,mg/L,measured
W054,2016,specific_conductance_us_cm,471.84477,uS/cm,measured
W054,2018,nitrate_n_mg_l,7.94632,mg/L as N,measured
W054,2018,ammonium_n_mg_l,1.89132,mg/L as N,measured
W054,2018,chloride_mg_l,68.49268,mg/L,measured
W054,2018,specific_conductance_us_cm,406.24941,uS/cm,measured
W055,2010,nitrate_n_mg_l,0.03782,mg/L as N,less_than_detection
W055,2010,ammonium_n_mg_l,0.06519,mg/L as N,measured
W055,2012,nitrate_n_mg_l,0.10501,mg/L as N,measured
W055,2012,ammonium_n_mg_l,0.02349,mg/L as N,less_than_detection
W055,2012,specific_conductance_us_cm,134.14413,uS/cm,measured
W055,2014,nitrate_n_mg_l,0.07432,mg/L as N,less_than_detection
W055,2014,ammonium_n_mg_l,0.02145,mg/L as N,measured
W055,2014,chloride_mg_l,18.64669,mg/L,measured
W055,2014,specific_conductance_us_cm,135.11394,uS/cm,measured
W055,2016,nitrate_n_mg_l,0.14383,mg/L as N,measured
W055,2016,ammonium_n_mg_l,0.0,mg/L as N,measured
W055,2016,chloride_mg_l,18.86385,mg/L,measured
W055,2016,specific_conductance_us_cm,136.31268,uS/cm,measured
W055,2018,nitrate_n_mg_l,0.07696,mg/L as N,less_than_detection
W055,2018,ammonium_n_mg_l,0.01483,mg/L as N,measured
W055,2018,chloride_mg_l,16.92503,mg/L,measured
W055,2018,specific_conductance_us_cm,136.09662,uS/cm,measured
W056,1978,nitrate_n_mg_l,0.32828,mg/L as N,measured
W056,1978,ammonium_n_mg_l,0.02369,mg/L as N,measured
W056,1978,chloride_mg_l,19.66522,mg/L,measured
W056,1978,specific_conductance_us_cm,143.01208,uS/cm,measured
W056,1980,nitrate_n_mg_l,0.48534,mg/L as N,measured
W056,1980,ammonium_n_mg_l,0.16203,mg/L as N,measured
W056,1980,chloride_mg_l,10.32096,mg/L,less_than_detection
W056,1982,nitrate_n_mg_l,1.46169,mg/L as N,measured
W056,1982,ammonium_n_mg_l,0.25189,mg/L as N,measured
W056,1982,chloride_mg_l,33.20668,mg/L,measured
W056,1982,specific_conductance_us_cm,225.08304,uS/cm,measured
W056,1984,nitrate_n_mg_l,3.97331,mg/L as N,measured
W056,1984,chloride_mg_l,68.45986,mg/L,measured
W056,1984,specific_conductance_us_cm,469.37431,uS/cm,measured
W056,1986,nitrate_n_mg_l,7.08778,mg/L as N,measured
W056,1986,ammonium_n_mg_l,1.76914,mg/L as N,measured
W056,1986,chloride_mg_l,142.70155,mg/L,measured
W056,1986,specific_conductance_us_cm,729.55662,uS/cm,measured
W056,1988,nitrate_n_mg_l,13.4738,mg/L as N,measured
W056,1988,ammonium_n_mg_l,2.54434,mg/L as N,measured
W056,1988,chloride_mg_l,186.81921,mg/L,measured
W056,1988,specific_conductance_us_cm,1211.2708,uS/cm,measured
W056,1990,nitrate_n_mg_l,16.58279,mg/L as N,measured
W056,1990,ammonium_n_mg_l,3.75162,mg/L as N,measured
W056,1990,chloride_mg_l,142.49137,mg/L,measured
W056,1992,nitrate_n_mg_l,18.05777,mg/L as N,measured
W056,1992,ammonium_n_mg_l,4.17668,mg/L as N,measured
W056,1992,chloride_mg_l,145.81947,mg/L,measured
W056,1992,specific_conductance_us_cm,915.44634,uS/cm,measured
W056,1994,nitrate_n_mg_l,10.6692,mg/L as N,measured
W056,1994,ammonium_n_mg_l,3.78143,mg/L as N,measured
W056,1994,chloride_mg_l,128.99663,mg/L,measured
W056,1994,specific_conductance_us_cm,802.97578,uS/cm,measured
W056,1996,nitrate_n_mg_l,12.17404,mg/L as N,measured
W056,1996,ammonium_n_mg_l,3.89298,mg/L as N,measured
W056,1996,chloride_mg_l,101.81706,mg/L,measured
W056,1996,specific_conductance_us_cm,611.84427,uS/cm,measured
W056,1998,nitrate_n_mg_l,9.84814,mg/L as N,measured
W056,1998,ammonium_n_mg_l,2.49083,mg/L as N,measured
W056,1998,chloride_mg_l,80.72672,mg/L,measured
W056,1998,specific_conductance_us_cm,487.31753,uS/cm,measured
W056,2000,nitrate_n_mg_l,8.01377,mg/L as N,measured
W056,2000,ammonium_n_mg_l,2.43784,mg/L as N,measured
W056,2000,chloride_mg_l,67.92691,mg/L,measured
W056,2000,specific_conductance_us_cm,488.3531,uS/cm,measured
W056,2002,nitrate_n_mg_l,8.27708,mg/L as N,measured
W056,2002,ammonium_n_mg_l,2.21996,mg/L as N,measured
W056,2002,chloride_mg_l,48.61826,mg/L,measured
W056,2002,specific_conductance_us_cm,322.07509,uS/cm,measured
W056,2004,nitrate_n_mg_l,7.45876,mg/L as N,measured
W056,2004,ammonium_n_mg_l,2.14087,mg/L as N,measured
W056,2004,chloride_mg_l,51.99628,mg/L,measured
W056,2004,specific_conductance_us_cm,223.13593,uS/cm,measured
W056,2006,ammonium_n_mg_l,1.49241,mg/L as N,measured
W056,2006,chloride_mg_l,36.19248,mg/L,measured
W056,2006,specific_conductance_us_cm,286.49832,uS/cm,measured
W056,2008,nitrate_n_mg_l,3.90743,mg/L as N,measured
W056,2008,ammonium_n_mg_l,1.24162,mg/L as N,measured
W056,2008,chloride_mg_l,36.84644,mg/L,measured
W056,2008,specific_conductance_us_cm,220.92363,uS/cm,measured
W057,2010,nitrate_n_mg_l,6.13447,mg/L as N,measured
W057,2010,ammonium_n_mg_l,1.63667,mg/L as N,measured
W057,2010,chloride_mg_l,35.79811,mg/L,measured
W057,2010,specific_conductance_us_cm,264.63981,uS/cm,measured
W057,2012,nitrate_n_mg_l,5.10738,mg/L as N,measured
W057,2012,ammonium_n_mg_l,1.38383,mg/L as N,measured
W057,2012,chloride_mg_l,36.52908,mg/L,measured
W057,2012,specific_conductance_us_cm,240.82739,uS/cm,measured
W057,2014,nitrate_n_mg_l,4.05864,mg/L as N,measured
W057,2014,ammonium_n_mg_l,1.19604,mg/L as N,measured
W057,2014,chloride_mg_l,37.16753,mg/L,measured
W057,2014,specific_conductance_us_cm,216.04393,uS/cm,measured
W057,2016,nitrate_n_mg_l,3.94846,mg/L as N,measured
W057,2016,ammonium_n_mg_l,1.01809,mg/L as N,measured
W057,2016,chloride_mg_l,33.33324,mg/L,measured
W057,2016,specific_conductance_us_cm,181.44783,uS/cm,measured
W057,2018,nitrate_n_mg_l,3.36261,mg/L as N,measured
W057,2018,ammonium_n_mg_l,1.08954,mg/L as N,measured
W057,2018,chloride_mg_l,27.73516,mg/L,measured
W057,2018,specific_conductance_us_cm,156.28806,uS/cm,measured
W058,1978,nitrate_n_mg_l,0.09169,mg/L as N,less_than_detection
W058,1978,ammonium_n_mg_l,0.08425,mg/L as N,measured
W058,1978,chloride_mg_l,18.25647,mg/L,measured
W058,1978,specific_conductance_us_cm,134.57108,uS/cm,measured
W058,1980,nitrate_n_mg_l,0.0918,mg/L as N,less_than_detection
W058,1980,ammonium_n_mg_l,0.05393,mg/L as N,measured
W058,1980,chloride_mg_l,16.28692,mg/L,measured
W058,1980,specific_conductance_us_cm,161.13361,uS/cm,measured
W058,1982,nitrate_n_mg_l,0.17286,mg/L as N,measured
W058,1982,ammonium_n_mg_l,0.03397,mg/L as N,measured
W058,1982,chloride_mg_l,21.1982,mg/L,measured
W058,1982,specific_conductance_us_cm,151.19607,uS/cm,measured
W058,1984,ammonium_n_mg_l,0.10503,mg/L as N,measured
W058,1984,chloride_mg_l,20.38956,mg/L,measured
W058,1984,specific_conductance_us_cm,128.08154,uS/cm,measured
W058,1986,nitrate_n_mg_l,0.4036,mg/L as N,measured
W058,1986,ammonium_n_mg_l,0.06008,mg/L as N,measured
W058,1986,chloride_mg_l,10.65751,mg/L,less_than_detection
W058,1986,specific_conductance_us_cm,143.37346,uS/cm,measured
W058,1988,nitrate_n_mg_l,0.48258,mg/L as N,measured
W058,1988,ammonium_n_mg_l,0.08066,mg/L as N,measured
W058,1988,chloride_mg_l,9.32058,mg/L,less_than_detection
W058,1988,specific_conductance_us_cm,203.22276,uS/cm,measured
W058,1990,nitrate_n_mg_l,0.63514,mg/L as N,measured
W058,1990,ammonium_n_mg_l,0.17565,mg/L as N,measured
W058,1990,chloride_mg_l,11.36899,mg/L,less_than_detection
W058,1990,specific_conductance_us_cm,155.02919,uS/cm,measured
W058,1992,nitrate_n_mg_l,0.63185,mg/L as N,measured
W058,1992,ammonium_n_mg_l,0.1129,mg/L as N,measured
W058,1992,chloride_mg_l,23.0376,mg/L,measured
W058,1992,specific_conductance_us_cm,174.64054,uS/cm,measured
W058,1994,nitrate_n_mg_l,0.6801,mg/L as N,measured
W058,1994,ammonium_n_mg_l,0.17029,mg/L as N,measured
W058,1994,chloride_mg_l,12.75904,mg/L,less_than_detection
W058,1994,specific_conductance_us_cm,185.48764,uS/cm,measured
W058,1996,nitrate_n_mg_l,0.85696,mg/L as N,measured
W058,1996,ammonium_n_mg_l,0.12298,mg/L as N,measured
W058,1996,chloride_mg_l,14.11547,mg/L,less_than_detection
W058,1996,specific_conductance_us_cm,224.12791,uS/cm,measured
W058,1998,nitrate_n_mg_l,0.97989,mg/L as N,measured
W058,1998,ammonium_n_mg_l,0.18786,mg/L as N,measured
W058,1998,chloride_mg_l,39.87925,mg/L,measured
W058,1998,specific_conductance_us_cm,286.3582,uS/cm,measured
W058,2000,ammonium_n_mg_l,0.22731,mg/L as N,measured
W058,2000,chloride_mg_l,40.45859,mg/L,measured
W058,2000,specific_conductance_us_cm,338.15301,uS/cm,measured
W058,2002,nitrate_n_mg_l,1.83743,mg/L as N,measured
W058,2002,ammonium_n_mg_l,0.19017,mg/L as N,measured
W058,2002,chloride_mg_l,60.38736,mg/L,measured
W058,2002,specific_conductance_us_cm,488.54888,uS/cm,measured
W058,2004,nitrate_n_mg_l,2.7237,mg/L as N,measured
W058,2004,ammonium_n_mg_l,0.28656,mg/L as N,measured
W058,2004,chloride_mg_l,98.75533,mg/L,measured
W058,2004,specific_conductance_us_cm,646.21232,uS/cm,measured
W058,2006,nitrate_n_mg_l,3.27629,mg/L as N,measured
W058,2006,ammonium_n_mg_l,0.32244,mg/L as N,measured
W058,2006,chloride_mg_l,107.04896,mg/L,measured
W058,2006,specific_conductance_us_cm,704.06738,uS/cm,measured
W058,2008,nitrate_n_mg_l,4.72845,mg/L as N,measured
W058,2008,ammonium_n_mg_l,0.41192,mg/L as N,measured
W058,2008,chloride_mg_l,121.71477,mg/L,measured
W058,2008,specific_conductance_us_cm,872.30155,uS/cm,measured
W059,2010,nitrate_n_mg_l,7.05293,mg/L as N,measured
W059,2010,ammonium_n_mg_l,0.78745,mg/L as N,measured
W059,2010,chloride_mg_l,52.01314,mg/L,measured
W059,2010,specific_conductance_us_cm,381.45135,uS/cm,measured
W059,2012,nitrate_n_mg_l,6.28029,mg/L as N,measured
W059,2012,ammonium_n_mg_l,0.87468,mg/L as N,measured
W059,2012,chloride_mg_l,54.04442,mg/L,measured
W059,2012,specific_conductance_us_cm,367.19914,uS/cm,measured
W059,2014,nitrate_n_mg_l,4.03751,mg/L as N,measured
W059,2014,ammonium_n_mg_l,0.99091,mg/L as N,measured
W059,2014,chloride_mg_l,68.93383,mg/L,measured
W059,2014,specific_conductance_us_cm,277.87638,uS/cm,measured
W059,2016,nitrate_n_mg_l,4.09956,mg/L as N,measured
W059,2016,ammonium_n_mg_l,1.02499,mg/L as N,measured
W059,2016,chloride_mg_l,51.36723,mg/L,measured
W059,2018,nitrate_n_mg_l,3.89014,mg/L as N,measured
W059,2018,ammonium_n_mg_l,1.02598,mg/L as N,measured
W059,2018,chloride_mg_l,54.52422,mg/L,measured
W059,2018,specific_conductance_us_cm,287.53474,uS/cm,measured
W060,1978,nitrate_n_mg_l,0.64482,mg/L as N,measured
W060,1978,ammonium_n_mg_l,0.18997,mg/L as N,measured
W060,1980,nitrate_n_mg_l,1.62845,mg/L as N,measured
W060,1980,ammonium_n_mg_l,0.28983,mg/L as N,measured
W060,1980,chloride_mg_l,11.7916,mg/L,less_than_detection
W060,1980,specific_conductance_us_cm,177.11849,uS/cm,measured
W060,1982,nitrate_n_mg_l,1.36613,mg/L as N,measured
W060,1982,ammonium_n_mg_l,0.3324,mg/L as N,measured
W060,1982,chloride_mg_l,29.13802,mg/L,measured
W060,1982,specific_conductance_us_cm,205.27509,uS/cm,measured
W060,1984,nitrate_n_mg_l,2.01475,mg/L as N,measured
W060,1984,ammonium_n_mg_l,0.51672,mg/L as N,measured
W060,1984,specific_conductance_us_cm,211.41715,uS/cm,measured
W060,1986,nitrate_n_mg_l,2.01146,mg/L as N,measured
W060,1986,ammonium_n_mg_l,0.62482,mg/L as N,measured
W060,1986,chloride_mg_l,28.70538,mg/L,measured
W060,1986,specific_conductance_us_cm,231.93056,uS/cm,measured
W060,1988,nitrate_n_mg_l,1.70485,mg/L as N,measured
W060,1988,ammonium_n_mg_l,0.62883,mg/L as N,measured
W060,1988,chloride_mg_l,30.11855,mg/L,measured
W060,1988,specific_conductance_us_cm,174.4613,uS/cm,measured
W060,1990,nitrate_n_mg_l,1.38076,mg/L as N,measured
W060,1990,ammonium_n_mg_l,0.59195,mg/L as N,measured
W060,1990,chloride_mg_l,22.83973,mg/L,measured
W060,1990,specific_conductance_us_cm,151.022,uS/cm,measured
W060,1992,nitrate_n_mg_l,0.98035,mg/L as N,measured
W060,1992,ammonium_n_mg_l,0.40009,mg/L as N,measured
W060,1992,chloride_mg_l,20.73538,mg/L,measured
W060,1992,specific_conductance_us_cm,163.09761,uS/cm,measured
W060,1994,nitrate_n_mg_l,0.75241,mg/L as N,measured
W060,1994,ammonium_n_mg_l,0.33724,mg/L as N,measured
W060,1994,chloride_mg_l,20.98896,mg/L,measured
W060,1994,specific_conductance_us_cm,80.37589,uS/cm,less_than_detection
W060,1996,nitrate_n_mg_l,0.50436,mg/L as N,measured
W060,1996,ammonium_n_mg_l,0.22806,mg/L as N,measured
W060,1996,chloride_mg_l,20.45616,mg/L,measured
W060,1996,specific_conductance_us_cm,153.57788,uS/cm,measured
W060,1998,nitrate_n_mg_l,0.41621,mg/L as N,measured
W060,1998,ammonium_n_mg_l,0.20569,mg/L as N,measured
W060,1998,chloride_mg_l,20.05705,mg/L,measured
W060,1998,specific_conductance_us_cm,143.32838,uS/cm,measured
W060,2000,ammonium_n_mg_l,0.1075,mg/L as N,measured
W060,2000,chloride_mg_l,19.77175,mg/L,measured
W060,2000,specific_conductance_us_cm,126.05505,uS/cm,measured
W060,2002,nitrate_n_mg_l,0.264,mg/L as N,measured
W060,2002,ammonium_n_mg_l,0.14772,mg/L as N,measured
W060,2002,chloride_mg_l,19.03004,mg/L,measured
W060,2002,specific_conductance_us_cm,76.61659,uS/cm,less_than_detection
W060,2004,nitrate_n_mg_l,0.31449,mg/L as N,measured
W060,2004,ammonium_n_mg_l,0.02796,mg/L as N,measured
W060,2004,chloride_mg_l,19.51591,mg/L,measured
W060,2004,specific_conductance_us_cm,150.29958,uS/cm,measured
W060,2006,nitrate_n_mg_l,0.2317,mg/L as N,measured
W060,2006,ammonium_n_mg_l,0.12694,mg/L as N,measured
W060,2006,chloride_mg_l,18.8656,mg/L,measured
W060,2006,specific_conductance_us_cm,139.84555,uS/cm,measured
W060,2008,nitrate_n_mg_l,0.12256,mg/L as N,measured
W060,2008,ammonium_n_mg_l,0.16587,mg/L as N,measured
W060,2008,chloride_mg_l,17.32012,mg/L,measured
W060,2008,specific_conductance_us_cm,139.94237,uS/cm,measured
W061,1978,nitrate_n_mg_l,0.12555,mg/L as N,measured
W061,1978,ammonium_n_mg_l,0.01489,mg/L as N,measured
W061,1978,chloride_mg_l,18.86315,mg/L,measured
W061,1978,specific_conductance_us_cm,142.23557,uS/cm,measured
W061,1980,nitrate_n_mg_l,0.07391,mg/L as N,less_than_detection
W061,1980,ammonium_n_mg_l,0.09023,mg/L as N,measured
W061,1980,chloride_mg_l,19.07216,mg/L,measured
W061,1980,specific_conductance_us_cm,134.2153,uS/cm,measured
W061,1982,nitrate_n_mg_l,0.25268,mg/L as N,measured
W061,1982,chloride_mg_l,19.54644,mg/L,measured
W061,1982,specific_conductance_us_cm,141.10768,uS/cm,measured
W061,1984,nitrate_n_mg_l,0.29628,mg/L as N,measured
W061,1984,ammonium_n_mg_l,0.11099,mg/L as N,measured
W061,1984,chloride_mg_l,18.25833,mg/L,measured
W061,1984,specific_conductance_us_cm,149.76411,uS/cm,measured
W061,1986,nitrate_n_mg_l,0.30482,mg/L as N,measured
W061,1986,ammonium_n_mg_l,0.0722,mg/L as N,measured
W061,1986,chloride_mg_l,9.35576,mg/L,less_than_detection
W061,1986,specific_conductance_us_cm,135.70357,uS/cm,measured
W061,1988,nitrate_n_mg_l,0.34272,mg/L as N,measured
W061,1988,ammonium_n_mg_l,0.12132,mg/L as N,measured
W061,1988,chloride_mg_l,19.43475,mg/L,measured
W061,1988,specific_conductance_us_cm,83.11112,uS/cm,less_than_detection
W061,1990,ammonium_n_mg_l,0.11213,mg/L as N,measured
W061,1990,chloride_mg_l,22.24038,mg/L,measured
W061,1992,nitrate_n_mg_l,0.57141,mg/L as N,measured
W061,1992,ammonium_n_mg_l,0.12903,mg/L as N,measured
W061,1992,chloride_mg_l,23.88273,mg/L,measured
W061,1992,specific_conductance_us_cm,183.315,uS/cm,measured
W061,1994,nitrate_n_mg_l,0.52341,mg/L as N,measured
W061,1994,ammonium_n_mg_l,0.06562,mg/L as N,measured
W061,1994,chloride_mg_l,22.36117,mg/L,measured
W061,1994,specific_conductance_us_cm,178.04778,uS/cm,measured
W061,1996,ammonium_n_mg_l,0.14729,mg/L as N,measured
W061,1996,chloride_mg_l,25.41312,mg/L,measured
W061,1996,specific_conductance_us_cm,175.18468,uS/cm,measured
W061,1998,nitrate_n_mg_l,0.69594,mg/L as N,measured
W061,1998,ammonium_n_mg_l,0.09114,mg/L as N,measured
W061,1998,chloride_mg_l,13.38964,mg/L,less_than_detection
W061,1998,specific_conductance_us_cm,201.81368,uS/cm,measured
W061,2000,nitrate_n_mg_l,0.89099,mg/L as N,measured
W061,2000,ammonium_n_mg_l,0.16919,mg/L as N,measured
W061,2000,chloride_mg_l,34.60713,mg/L,measured
W061,2000,specific_conductance_us_cm,238.42782,uS/cm,measured
W061,2002,nitrate_n_mg_l,0.86301,mg/L as N,measured
W061,2002,ammonium_n_mg_l,0.22459,mg/L as N,measured
W061,2002,chloride_mg_l,42.65968,mg/L,measured
W061,2002,specific_conductance_us_cm,346.46491,uS/cm,measured
W061,2004,nitrate_n_mg_l,1.34263,mg/L as N,measured
W061,2004,ammonium_n_mg_l,0.15754,mg/L as N,measured
W061,2004,chloride_mg_l,52.82901,mg/L,measured
W061,2004,specific_conductance_us_cm,443.6091,uS/cm,measured
W061,2006,nitrate_n_mg_l,2.03279,mg/L as N,measured
W061,2006,ammonium_n_mg_l,0.22549,mg/L as N,measured
W061,2006,chloride_mg_l,81.1583,mg/L,measured
W061,2006,specific_conductance_us_cm,607.02001,uS/cm,measured
W061,2008,nitrate_n_mg_l,2.05752,mg/L as N,measured
W061,2008,ammonium_n_mg_l,0.2358,mg/L as N,measured
W061,2008,chloride_mg_l,74.40815,mg/L,measured
W061,2008,specific_conductance_us_cm,617.07759,uS/cm,measured
W062,1978,nitrate_n_mg_l,0.12917,mg/L as N,measured
W062,1978,ammonium_n_mg_l,0.0,mg/L as N,measured
